module	version	kind	url	http_status	final_url	size	sha256
github.com/tidwall/match	v1.0.1	mod	https://proxy.golang.org/github.com/tidwall/match/@v/v1.0.1.mod	200	https://proxy.golang.org/github.com/tidwall/match/@v/v1.0.1.mod	32	db90b20ef7fb476b6d54f0111e529b585b7a45ff93606b00bed6c1ca4dd4a806
github.com/tidwall/match	v1.0.1	zip	https://proxy.golang.org/github.com/tidwall/match/@v/v1.0.1.zip	200	https://proxy.golang.org/github.com/tidwall/match/@v/v1.0.1.zip	5099	a1b9d52b9a4c7574f46068665279522f2084be26bac71594630786f6ee9a70f2
github.com/tidwall/redcon	v1.4.0	info	https://proxy.golang.org/github.com/tidwall/redcon/@v/v1.4.0.info	200	https://proxy.golang.org/github.com/tidwall/redcon/@v/v1.4.0.info	50	5976fb40e438abf3b6f839b4bbeac6e44da11d7cdb28f11fec2676d5cc22effe
github.com/tidwall/redcon	v1.4.0	mod	https://proxy.golang.org/github.com/tidwall/redcon/@v/v1.4.0.mod	200	https://proxy.golang.org/github.com/tidwall/redcon/@v/v1.4.0.mod	121	4e93b48103fc317edd28786728b61ad79e2255a7507023f499a97b129b8d6030
github.com/tidwall/redcon	v1.4.0	zip	https://proxy.golang.org/github.com/tidwall/redcon/@v/v1.4.0.zip	200	https://proxy.golang.org/github.com/tidwall/redcon/@v/v1.4.0.zip	51557	8d16e5b230c08ee3ae99dbe25fa439a3e67b6cca8d032b4cc62cf3bb059276ef
github.com/tmc/grpc-websocket-proxy	v0.0.0-20190109142713-0ad062ec5ee5	info	https://proxy.golang.org/github.com/tmc/grpc-websocket-proxy/@v/v0.0.0-20190109142713-0ad062ec5ee5.info	200	https://proxy.golang.org/github.com/tmc/grpc-websocket-proxy/@v/v0.0.0-20190109142713-0ad062ec5ee5.info	78	132108586586418fade0bf2fddc21116b269f26da851db19fee2bc6b1f95139a
github.com/tmc/grpc-websocket-proxy	v0.0.0-20190109142713-0ad062ec5ee5	mod	https://proxy.golang.org/github.com/tmc/grpc-websocket-proxy/@v/v0.0.0-20190109142713-0ad062ec5ee5.mod	200	https://proxy.golang.org/github.com/tmc/grpc-websocket-proxy/@v/v0.0.0-20190109142713-0ad062ec5ee5.mod	43	dfbb7dd33d983c465d37c72dae6f7d96510e8fe54f58b53e3b67052265d948e6
github.com/tmc/grpc-websocket-proxy	v0.0.0-20190109142713-0ad062ec5ee5	zip	https://proxy.golang.org/github.com/tmc/grpc-websocket-proxy/@v/v0.0.0-20190109142713-0ad062ec5ee5.zip	200	https://proxy.golang.org/github.com/tmc/grpc-websocket-proxy/@v/v0.0.0-20190109142713-0ad062ec5ee5.zip	13644	dadf62266d259ffb6aa1d707892b97fa36c3f39df5cae99f54d3ef7682995376
github.com/twitchyliquid64/golang-asm	v0.15.1	info	https://proxy.golang.org/github.com/twitchyliquid64/golang-asm/@v/v0.15.1.info	200	https://proxy.golang.org/github.com/twitchyliquid64/golang-asm/@v/v0.15.1.info	51	f186e8aed505616c32e36a3b0b675bcc48adcd4088fa964d0a095025dfa814da
github.com/twitchyliquid64/golang-asm	v0.15.1	mod	https://proxy.golang.org/github.com/twitchyliquid64/golang-asm/@v/v0.15.1.mod	200	https://proxy.golang.org/github.com/twitchyliquid64/golang-asm/@v/v0.15.1.mod	54	b198a096146daeff6177f0a11bdee5a2cbe0e6fec80714ccf1f2dd6b95a7dd6f
